868,	35,	23,	74,	57.6002
867,	36,	23,	74,	57.6308
866,	37,	23,	74,	57.7471
866,	37,	22,	75,	57.7618
865,	38,	22,	75,	57.836
865,	38,	21,	76,	57.8732
865,	38,	20,	77,	57.9535
865,	37,	21,	77,	58.0156
864,	38,	21,	77,	58.1514
863,	39,	21,	77,	58.2561
862,	40,	21,	77,	58.2739
862,	39,	22,	77,	58.5164
862,	38,	23,	77,	58.5265
862,	38,	22,	78,	58.5414
861,	39,	22,	78,	58.7542
861,	38,	23,	78,	58.8076
861,	38,	22,	79,	58.872
861,	38,	21,	80,	59.1425
860,	39,	21,	80,	59.2282
859,	40,	21,	80,	59.3339
859,	40,	20,	81,	59.3951
858,	41,	20,	81,	59.4082
857,	42,	20,	81,	59.4327
856,	43,	20,	81,	59.4973
855,	44,	20,	81,	59.5975
854,	45,	20,	81,	59.6943
854,	44,	21,	81,	59.6966
854,	43,	22,	81,	59.7474
854,	43,	21,	82,	59.8377
854,	43,	20,	83,	59.8587
854,	43,	19,	84,	59.914
854,	42,	20,	84,	60.1378
854,	42,	19,	85,	60.2688
854,	42,	18,	86,	60.3143
854,	41,	19,	86,	60.3188
853,	42,	19,	86,	60.3602
852,	43,	19,	86,	60.4982
851,	44,	19,	86,	60.5036
851,	44,	18,	87,	60.5611
850,	45,	18,	87,	60.6095
850,	44,	19,	87,	60.7197
850,	44,	18,	88,	60.7432
850,	43,	19,	88,	60.8507
850,	43,	18,	89,	60.9355
849,	44,	18,	89,	60.9359
848,	45,	18,	89,	61.0466
848,	44,	19,	89,	61.0543
848,	43,	20,	89,	61.0664
848,	43,	19,	90,	61.1339
848,	43,	18,	91,	61.2069
848,	42,	19,	91,	61.2486
848,	42,	18,	92,	61.3319
848,	41,	19,	92,	61.3409
848,	41,	18,	93,	61.3988
848,	41,	17,	94,	61.4375
847,	42,	17,	94,	61.5832
846,	43,	17,	94,	61.6354
846,	42,	18,	94,	61.7346
846,	42,	17,	95,	61.7385
846,	41,	18,	95,	61.8992
846,	41,	17,	96,	61.9871
846,	40,	18,	96,	62.0238
845,	41,	18,	96,	62.1798
845,	40,	19,	96,	62.265
845,	40,	18,	97,	62.2907
845,	39,	19,	97,	62.3031
845,	38,	20,	97,	62.3179
844,	39,	20,	97,	62.3496
843,	40,	20,	97,	62.3802
843,	40,	19,	98,	62.6025
842,	41,	19,	98,	62.6543
841,	42,	19,	98,	62.7319
841,	41,	20,	98,	62.7351
841,	40,	21,	98,	62.7581
841,	40,	20,	99,	62.9266
841,	39,	21,	99,	62.9672
840,	40,	21,	99,	62.9673
839,	41,	21,	99,	63.1792
839,	41,	20,	100,	63.4004
838,	42,	20,	100,	63.4212
838,	41,	21,	100,	63.5182
837,	42,	21,	100,	63.5516
837,	41,	22,	100,	63.562
836,	42,	22,	100,	63.5998
836,	41,	23,	100,	63.6907
835,	42,	23,	100,	63.7421
834,	43,	23,	100,	63.7857
834,	42,	24,	100,	63.7894
834,	42,	23,	101,	63.8263
833,	43,	23,	101,	63.8551
832,	44,	23,	101,	64.0342
832,	43,	24,	101,	64.0565
832,	43,	23,	102,	64.0871
831,	44,	23,	102,	64.1436
831,	44,	22,	103,	64.2931
831,	43,	23,	103,	64.2977
831,	43,	22,	104,	64.3401
830,	44,	22,	104,	64.3817
830,	43,	23,	104,	64.4708
829,	44,	23,	104,	64.5024
829,	44,	22,	105,	64.5694
829,	43,	23,	105,	64.7714
829,	42,	24,	105,	64.772
828,	43,	24,	105,	64.82
828,	43,	23,	106,	64.9079
828,	42,	24,	106,	64.9326
827,	43,	24,	106,	65.0205
827,	42,	25,	106,	65.167
827,	42,	24,	107,	65.2856
827,	42,	23,	108,	65.3877
827,	42,	22,	109,	65.445
827,	41,	23,	109,	65.4813
826,	42,	23,	109,	65.5559
825,	43,	23,	109,	65.6346
824,	44,	23,	109,	65.6418
823,	45,	23,	109,	65.6716
823,	44,	24,	109,	65.7062
823,	43,	25,	109,	65.8097
822,	44,	25,	109,	65.8336
822,	43,	26,	109,	65.8741
822,	42,	27,	109,	65.9986
821,	43,	27,	109,	65.9989
821,	42,	28,	109,	66.035
821,	42,	27,	110,	66.142
820,	43,	27,	110,	66.1654
820,	42,	28,	110,	66.3175
820,	42,	27,	111,	66.4871
820,	41,	28,	111,	66.5882
820,	40,	29,	111,	66.6174
820,	40,	28,	112,	66.6272
819,	41,	28,	112,	66.676
819,	41,	27,	113,	66.6957
819,	41,	26,	114,	66.7442
818,	42,	26,	114,	66.7621
818,	41,	27,	114,	66.8418
818,	41,	26,	115,	66.9246
817,	42,	26,	115,	66.9378
817,	42,	25,	116,	66.9721
817,	42,	24,	117,	66.9893
817,	42,	23,	118,	66.995
817,	41,	24,	118,	67.0716
816,	42,	24,	118,	67.0929
815,	43,	24,	118,	67.1154
815,	42,	25,	118,	67.163
815,	42,	24,	119,	67.2197
815,	41,	25,	119,	67.3057
814,	42,	25,	119,	67.3391
814,	42,	24,	120,	67.3601
814,	42,	23,	121,	67.3753
813,	43,	23,	121,	67.4746
813,	42,	24,	121,	67.5208
812,	43,	24,	121,	67.5618
811,	44,	24,	121,	67.7167
810,	45,	24,	121,	67.8016
810,	44,	25,	121,	67.854
810,	44,	24,	122,	67.8886
809,	45,	24,	122,	68.1032
809,	44,	25,	122,	68.1902
808,	45,	25,	122,	68.2404
808,	45,	24,	123,	68.3432
808,	45,	23,	124,	68.4544
808,	44,	24,	124,	68.483
808,	44,	23,	125,	68.5267
807,	45,	23,	125,	68.5715
807,	45,	22,	126,	68.5739
807,	45,	21,	127,	68.5755
807,	44,	22,	127,	68.6062
806,	45,	22,	127,	68.6762
806,	45,	21,	128,	68.6867
806,	45,	20,	129,	68.7175
806,	45,	19,	130,	68.7706
805,	46,	19,	130,	68.7995
804,	47,	19,	130,	68.9818
804,	47,	18,	131,	69.0495
804,	47,	17,	132,	69.0512
804,	46,	18,	132,	69.1303
804,	45,	19,	132,	69.1654
804,	44,	20,	132,	69.1757
804,	43,	21,	132,	69.219
804,	43,	20,	133,	69.2211
803,	44,	20,	133,	69.2798
802,	45,	20,	133,	69.3094
802,	44,	21,	133,	69.4413
802,	43,	22,	133,	69.4543
802,	42,	23,	133,	69.4668
801,	43,	23,	133,	69.5401
800,	44,	23,	133,	69.584
800,	43,	24,	133,	69.6609
799,	44,	24,	133,	69.6648
799,	43,	25,	133,	69.744
798,	44,	25,	133,	69.7744
797,	45,	25,	133,	69.8449
796,	46,	25,	133,	69.8716
796,	45,	26,	133,	69.8845
796,	45,	25,	134,	70.1206
795,	46,	25,	134,	70.2622
794,	47,	25,	134,	70.2848
794,	46,	26,	134,	70.4241
793,	47,	26,	134,	70.4975
793,	46,	27,	134,	70.5173
793,	46,	26,	135,	70.6849
793,	45,	27,	135,	70.7166
793,	44,	28,	135,	70.73
793,	43,	29,	135,	70.7496
793,	42,	30,	135,	70.7756
793,	42,	29,	136,	70.8765
792,	43,	29,	136,	70.9104
792,	42,	30,	136,	70.9197
792,	42,	29,	137,	70.9391
791,	43,	29,	137,	70.9731
791,	43,	28,	138,	71.005
791,	42,	29,	138,	71.1234
791,	42,	28,	139,	71.2154
791,	41,	29,	139,	71.2656
791,	40,	30,	139,	71.3491
791,	40,	29,	140,	71.3929
791,	40,	28,	141,	71.3983
791,	40,	27,	142,	71.4217
790,	41,	27,	142,	71.4308
790,	41,	26,	143,	71.5606
789,	42,	26,	143,	71.7914
789,	41,	27,	143,	71.807
788,	42,	27,	143,	71.8354
788,	42,	26,	144,	71.8535
787,	43,	26,	144,	71.8988
786,	44,	26,	144,	71.9206
786,	44,	25,	145,	71.9446
786,	43,	26,	145,	71.9721
786,	43,	25,	146,	71.993
786,	42,	26,	146,	72.2179
785,	43,	26,	146,	72.2205
784,	44,	26,	146,	72.3076
783,	45,	26,	146,	72.3661
782,	46,	26,	146,	72.4677
781,	47,	26,	146,	72.6448
780,	48,	26,	146,	72.6976
780,	48,	25,	147,	72.698
779,	49,	25,	147,	72.7077
779,	48,	26,	147,	72.7379
778,	49,	26,	147,	72.7701
777,	50,	26,	147,	72.9033
777,	50,	25,	148,	72.9173
776,	51,	25,	148,	72.9422
776,	50,	26,	148,	72.9504
776,	49,	27,	148,	73.1303
775,	50,	27,	148,	73.136
775,	50,	26,	149,	73.1383
775,	49,	27,	149,	73.1727
775,	48,	28,	149,	73.1739
775,	48,	27,	150,	73.2926
775,	47,	28,	150,	73.3061
775,	47,	27,	151,	73.3178
775,	47,	26,	152,	73.3517
774,	48,	26,	152,	73.4413
774,	48,	25,	153,	73.5436
774,	47,	26,	153,	73.549
774,	47,	25,	154,	73.6521
774,	46,	26,	154,	73.6832
774,	45,	27,	154,	73.8343
774,	45,	26,	155,	73.9876
773,	46,	26,	155,	74.0379
772,	47,	26,	155,	74.0928
771,	48,	26,	155,	74.1558
771,	47,	27,	155,	74.1965
771,	46,	28,	155,	74.1985
771,	46,	27,	156,	74.2214
771,	45,	28,	156,	74.2758
771,	44,	29,	156,	74.2764
771,	44,	28,	157,	74.4523
770,	45,	28,	157,	74.4626
770,	45,	27,	158,	74.4744
770,	44,	28,	158,	74.4746
770,	43,	29,	158,	74.4906
770,	43,	28,	159,	74.493
770,	43,	27,	160,	74.5265
769,	44,	27,	160,	74.623
769,	43,	28,	160,	74.6456
769,	42,	29,	160,	74.8362
769,	42,	28,	161,	74.8471
769,	42,	27,	162,	74.8519
768,	43,	27,	162,	74.9065
768,	42,	28,	162,	74.9176
768,	42,	27,	163,	75.0251
767,	43,	27,	163,	75.0615
767,	42,	28,	163,	75.1071
767,	41,	29,	163,	75.1755
766,	42,	29,	163,	75.1893
766,	41,	30,	163,	75.2377
766,	41,	29,	164,	75.2729
766,	40,	30,	164,	75.317
766,	40,	29,	165,	75.3939
766,	40,	28,	166,	75.4004
766,	39,	29,	166,	75.4009
766,	38,	30,	166,	75.49
766,	37,	31,	166,	75.5379
766,	37,	30,	167,	75.5593
766,	37,	29,	168,	75.5789
765,	38,	29,	168,	75.6524
764,	39,	29,	168,	75.6893
763,	40,	29,	168,	75.7007
762,	41,	29,	168,	75.7483
762,	40,	30,	168,	75.8861
762,	40,	29,	169,	75.922
761,	41,	29,	169,	75.9282
760,	42,	29,	169,	76.1215
759,	43,	29,	169,	76.1837
759,	43,	28,	170,	76.2334
758,	44,	28,	170,	76.2369
758,	44,	27,	171,	76.4585
757,	45,	27,	171,	76.486
757,	45,	26,	172,	76.537
757,	45,	25,	173,	76.6448
757,	44,	26,	173,	76.7695
756,	45,	26,	173,	76.7731
756,	45,	25,	174,	76.8757
755,	46,	25,	174,	76.8782
755,	45,	26,	174,	76.8968
754,	46,	26,	174,	76.9222
753,	47,	26,	174,	76.9788
752,	48,	26,	174,	76.9918
752,	48,	25,	175,	76.9936
752,	47,	26,	175,	77.0137
752,	46,	27,	175,	77.238
752,	46,	26,	176,	77.2784
751,	47,	26,	176,	77.2926
750,	48,	26,	176,	77.4284
750,	48,	25,	177,	77.4876
750,	48,	24,	178,	77.5326
750,	48,	23,	179,	77.6235
749,	49,	23,	179,	77.6417
749,	48,	24,	179,	77.7823
748,	49,	24,	179,	77.8191
747,	50,	24,	179,	77.8648
747,	49,	25,	179,	77.9044
747,	48,	26,	179,	77.9484
747,	47,	27,	179,	77.9597
747,	47,	26,	180,	77.9926
746,	48,	26,	180,	78.0123
745,	49,	26,	180,	78.0827
744,	50,	26,	180,	78.1072
744,	49,	27,	180,	78.1146
744,	49,	26,	181,	78.2303
743,	50,	26,	181,	78.255
743,	50,	25,	182,	78.2756
742,	51,	25,	182,	78.3104
742,	51,	24,	183,	78.3532
742,	50,	25,	183,	78.3645
742,	50,	24,	184,	78.3663
742,	49,	25,	184,	78.4602
742,	49,	24,	185,	78.5072
742,	48,	25,	185,	78.5253
741,	49,	25,	185,	78.5542
741,	48,	26,	185,	78.5655
740,	49,	26,	185,	78.5788
740,	49,	25,	186,	78.5888
740,	49,	24,	187,	78.6117
740,	48,	25,	187,	78.6241
739,	49,	25,	187,	78.7678
738,	50,	25,	187,	79.0102
738,	50,	24,	188,	79.1508
737,	51,	24,	188,	79.2671
736,	52,	24,	188,	79.2729
736,	51,	25,	188,	79.3137
735,	52,	25,	188,	79.3582
734,	53,	25,	188,	79.5478
733,	54,	25,	188,	79.7056
733,	53,	26,	188,	79.7115
733,	53,	25,	189,	79.7724
733,	52,	26,	189,	79.8731
733,	52,	25,	190,	79.9673
733,	52,	24,	191,	80.0069
732,	53,	24,	191,	80.0287
732,	52,	25,	191,	80.0492
731,	53,	25,	191,	80.0498
731,	53,	24,	192,	80.13
731,	52,	25,	192,	80.1966
731,	51,	26,	192,	80.2351
731,	51,	25,	193,	80.2684
730,	52,	25,	193,	80.2774
730,	51,	26,	193,	80.3268
729,	52,	26,	193,	80.4534
728,	53,	26,	193,	80.4683
728,	52,	27,	193,	80.6256
728,	51,	28,	193,	80.7038
728,	51,	27,	194,	80.7081
728,	51,	26,	195,	80.7278
728,	51,	25,	196,	80.8436
728,	50,	26,	196,	80.8596
728,	50,	25,	197,	80.9435
728,	49,	26,	197,	80.9626
727,	50,	26,	197,	80.9746
727,	50,	25,	198,	80.9855
727,	50,	24,	199,	81.0379
727,	49,	25,	199,	81.1264
727,	48,	26,	199,	81.2659
727,	47,	27,	199,	81.2903
727,	46,	28,	199,	81.3104
727,	46,	27,	200,	81.3363
727,	45,	28,	200,	81.3418
727,	45,	27,	201,	81.3597
727,	44,	28,	201,	81.3802
727,	44,	27,	202,	81.4199
727,	43,	28,	202,	81.4696
727,	43,	27,	203,	81.5261
727,	42,	28,	203,	81.8437
726,	43,	28,	203,	81.8525
726,	42,	29,	203,	81.859
726,	42,	28,	204,	81.8868
726,	41,	29,	204,	81.8895
726,	41,	28,	205,	81.9328
725,	42,	28,	205,	81.9734
724,	43,	28,	205,	81.9802
724,	43,	27,	206,	82.1247
723,	44,	27,	206,	82.3467
723,	44,	26,	207,	82.4106
722,	45,	26,	207,	82.4326
722,	44,	27,	207,	82.4605
722,	44,	26,	208,	82.5052
722,	43,	27,	208,	82.5432
722,	42,	28,	208,	82.6917
722,	41,	29,	208,	82.7521
722,	40,	30,	208,	82.7549
722,	40,	29,	209,	82.8754
722,	40,	28,	210,	82.929
722,	39,	29,	210,	83.1429
722,	39,	28,	211,	83.1468
721,	40,	28,	211,	83.3499
720,	41,	28,	211,	83.5554
720,	40,	29,	211,	83.5756
720,	40,	28,	212,	83.6239
719,	41,	28,	212,	83.6853
718,	42,	28,	212,	83.7785
717,	43,	28,	212,	83.8233
717,	42,	29,	212,	83.8304
717,	42,	28,	213,	83.836
716,	43,	28,	213,	83.8685
716,	42,	29,	213,	84.027
715,	43,	29,	213,	84.1572
714,	44,	29,	213,	84.2151
713,	45,	29,	213,	84.2221
713,	45,	28,	214,	84.4352
713,	44,	29,	214,	84.4886
712,	45,	29,	214,	84.5797
711,	46,	29,	214,	84.6616
711,	45,	30,	214,	84.6661
710,	46,	30,	214,	84.684
710,	45,	31,	214,	84.732
710,	44,	32,	214,	84.82
710,	43,	33,	214,	84.8453
709,	44,	33,	214,	84.8681
709,	44,	32,	215,	84.9962
709,	43,	33,	215,	85.0655
709,	42,	34,	215,	85.1151
708,	43,	34,	215,	85.1519
708,	43,	33,	216,	85.1678
707,	44,	33,	216,	85.2357
706,	45,	33,	216,	85.2793
706,	45,	32,	217,	85.3029
706,	44,	33,	217,	85.3108
706,	44,	32,	218,	85.3362
706,	44,	31,	219,	85.3638
705,	45,	31,	219,	85.3764
704,	46,	31,	219,	85.4142
704,	46,	30,	220,	85.4434
704,	46,	29,	221,	85.4522
703,	47,	29,	221,	85.503
703,	46,	30,	221,	85.5635
703,	46,	29,	222,	85.5639
703,	46,	28,	223,	85.5832
703,	46,	27,	224,	85.6402
703,	46,	26,	225,	85.6475
703,	45,	27,	225,	85.6624
703,	45,	26,	226,	85.6667
703,	44,	27,	226,	85.7326
702,	45,	27,	226,	85.7728
701,	46,	27,	226,	85.8108
701,	45,	28,	226,	85.8146
701,	44,	29,	226,	85.9151
701,	43,	30,	226,	86.0229
700,	44,	30,	226,	86.0863
700,	44,	29,	227,	86.0979
700,	44,	28,	228,	86.1173
699,	45,	28,	228,	86.1638
699,	44,	29,	228,	86.2862
699,	43,	30,	228,	86.291
699,	42,	31,	228,	86.3501
698,	43,	31,	228,	86.4475
698,	42,	32,	228,	86.7022
697,	43,	32,	228,	86.772
696,	44,	32,	228,	86.7726
695,	45,	32,	228,	86.8241
695,	45,	31,	229,	86.8644
695,	45,	30,	230,	86.8809
695,	45,	29,	231,	86.9152
695,	44,	30,	231,	87.049
694,	45,	30,	231,	87.0627
693,	46,	30,	231,	87.1377
693,	45,	31,	231,	87.1788
693,	45,	30,	232,	87.1833
693,	45,	29,	233,	87.1834
693,	44,	30,	233,	87.211
692,	45,	30,	233,	87.2673
692,	45,	29,	234,	87.3899
692,	44,	30,	234,	87.4314
691,	45,	30,	234,	87.446
690,	46,	30,	234,	87.4798
690,	46,	29,	235,	87.5321
690,	45,	30,	235,	87.5344
690,	45,	29,	236,	87.5481
690,	45,	28,	237,	87.6176
690,	44,	29,	237,	87.752
689,	45,	29,	237,	87.8457
688,	46,	29,	237,	87.8736
688,	45,	30,	237,	87.9719
688,	44,	31,	237,	87.9998
688,	44,	30,	238,	88.1235
687,	45,	30,	238,	88.1357
687,	45,	29,	239,	88.1359
687,	45,	28,	240,	88.1485
686,	46,	28,	240,	88.18
686,	45,	29,	240,	88.2302
686,	44,	30,	240,	88.3094
686,	44,	29,	241,	88.3531
686,	43,	30,	241,	88.512
686,	43,	29,	242,	88.6123
